,0
13341,18.25
13342,27.25
13343,7.25
13344,33.0
13345,19.25
13346,22.5
13347,0.0
13348,21.0
13349,37.75
13350,3.5
13351,16.0
13352,1.75
13353,17.25
13354,5.25
13355,19.5
13356,21.25
13357,21.75
13358,8.0
13359,13.25
13360,5.5
13361,33.25
13362,0.0
13363,18.75
13364,53.25
13365,18.5
13366,18.0
13367,15.25
13368,21.5
13369,18.75
13370,32.75
13371,22.0
13372,15.5
13373,48.0
13374,50.0
13375,32.75
13376,17.75
13377,32.75
13378,9.25
13379,28.0
13380,21.5
13381,21.25
13382,0.75
13383,19.25
13384,19.0
13385,23.25
13386,4.25
13387,2.0
13388,11.25
13389,9.0
13390,15.75
13391,8.5
13392,31.75
13393,34.5
13394,15.75
13395,6.5
13396,10.75
13397,31.75
13398,9.5
13399,18.5
13400,2.25
13401,16.0
13402,2.0
13403,5.75
13404,27.5
13405,60.25
13406,20.5
13407,16.25
13408,28.0
13409,21.25
13410,22.25
13411,33.0
13412,18.75
13413,17.75
13414,3.5
13415,26.25
13416,15.5
13417,17.0
13418,33.25
13419,3.75
13420,28.5
13421,13.75
13422,27.75
13423,25.25
13424,29.75
13425,40.5
13426,53.25
13427,30.25
13428,40.5
13429,4.75
13430,45.5
13431,38.0
13432,5.75
13433,44.0
13434,15.5
13435,21.75
13436,37.25
13437,14.75
13438,30.25
13439,58.75
13440,31.75
13441,16.0
13442,0.0
13443,50.0
13444,11.5
13445,10.0
13446,9.25
13447,2.25
13448,3.25
13449,16.25
13450,33.25
13451,8.5
13452,16.5
13453,50.75
13454,14.25
13455,4.0
13456,19.75
13457,26.75
13458,13.5
13459,29.0
13460,19.5
13461,16.5
13462,2.75
13463,34.0
13464,1.25
13465,14.0
13466,3.25
13467,13.25
13468,22.5
13469,9.25
13470,11.5
13471,19.5
13472,6.75
13473,36.0
13474,23.25
13475,26.0
13476,6.0
13477,11.5
13478,37.25
13479,29.0
13480,36.5
13481,17.75
13482,5.75
13483,14.25
13484,17.5
13485,13.25
13486,41.25
13487,6.0
13488,32.5
13489,38.75
13490,30.25
13491,31.0
13492,29.75
13493,15.75
13494,14.75
13495,15.25
13496,22.5
13497,39.25
13498,11.25
13499,4.5
13500,2.75
13501,2.75
13502,32.25
13503,21.25
13504,27.0
13505,4.0
13506,2.0
13507,36.75
13508,26.0
13509,20.5
13510,33.25
13511,38.0
13512,1.25
13513,16.0
13514,22.5
13515,1.0
13516,31.0
13517,42.0
13518,59.25
13519,30.5
13520,8.25
13521,10.75
13522,17.5
13523,15.25
13524,25.5
13525,20.5
13526,17.25
13527,9.25
13528,1.25
13529,21.25
13530,4.0
13531,22.5
13532,29.5
13533,34.0
13534,16.5
13535,24.0
13536,9.75
13537,11.0
13538,32.25
13539,11.25
13540,44.75
13541,31.5
13542,39.5
13543,14.25
13544,7.0
13545,19.75
13546,18.75
13547,15.0
13548,24.25
13549,13.75
13550,19.0
13551,10.0
13552,26.75
13553,10.5
13554,19.25
13555,18.75
13556,36.25
13557,35.5
13558,33.75
13559,3.25
13560,48.5
13561,22.75
13562,21.75
13563,16.5
13564,5.75
13565,0.0
13566,34.0
13567,26.75
13568,50.5
13569,23.25
13570,23.25
13571,27.0
13572,31.25
13573,25.25
13574,20.25
13575,18.0
13576,19.5
13577,0.0
13578,12.0
13579,5.5
13580,26.25
13581,29.25
13582,15.0
13583,9.25
13584,60.0
13585,24.5
13586,30.5
13587,21.0
13588,9.0
13589,6.75
13590,14.0
13591,6.25
13592,5.0
13593,0.0
13594,7.25
13595,35.5
13596,25.5
13597,22.25
13598,7.75
13599,16.25
13600,17.25
13601,1.25
13602,32.25
13603,3.75
13604,37.0
13605,16.0
13606,3.0
13607,10.25
13608,5.25
13609,24.25
13610,11.25
13611,9.5
13612,1.0
13613,15.75
13614,9.0
13615,21.75
13616,25.75
13617,34.75
13618,33.0
13619,12.25
13620,11.25
13621,19.5
13622,36.0
13623,58.25
13624,16.0
13625,79.0
13626,0.0
13627,24.5
13628,22.0
13629,16.25
13630,16.5
13631,31.75
13632,29.75
13633,2.75
13634,26.75
13635,3.75
13636,11.5
13637,22.5
13638,10.5
13639,9.0
13640,3.0
13641,33.0
13642,34.5
13643,21.75
13644,22.5
13645,23.5
13646,43.5
13647,13.0
13648,10.25
13649,18.5
13650,10.0
13651,13.0
13652,42.0
13653,25.75
13654,30.0
13655,47.75
13656,1.25
13657,2.25
13658,14.75
13659,11.5
13660,20.5
13661,7.25
13662,15.5
13663,3.5
13664,8.75
13665,14.25
13666,48.5
13667,20.25
13668,12.25
13669,9.75
13670,19.0
13671,4.0
13672,50.0
13673,24.75
13674,22.75
13675,47.0
13676,28.25
13677,7.0
13678,5.5
13679,24.25
13680,23.25
13681,30.5
13682,12.25
13683,2.0
13684,27.0
13685,46.5
13686,7.5
13687,18.25
13688,9.25
13689,8.75
13690,45.75
13691,22.0
13692,25.75
13693,3.75
13694,74.0
13695,7.5
13696,2.25
13697,24.75
13698,10.5
13699,24.75
13700,19.0
13701,9.75
13702,19.75
13703,16.0
13704,49.5
13705,48.0
13706,36.5
13707,20.0
13708,32.5
13709,28.5
13710,13.75
13711,6.25
13712,42.75
13713,28.5
13714,14.0
13715,32.0
13716,31.25
13717,8.5
13718,0.0
13719,27.75
13720,33.5
13721,36.0
13722,7.5
13723,13.25
13724,11.25
13725,39.75
13726,15.5
13727,21.25
13728,17.0
13729,0.75
13730,8.25
13731,18.75
13732,33.75
13733,40.5
13734,3.75
13735,33.25
13736,57.5
13737,0.75
13738,4.75
13739,18.25
13740,64.0
13741,4.0
13742,4.0
13743,28.5
13744,30.75
13745,30.0
13746,8.75
13747,13.0
13748,16.0
13749,22.0
13750,25.75
13751,17.5
13752,57.75
13753,28.5
13754,8.25
13755,28.25
13756,43.75
13757,16.5
13758,45.5
13759,39.75
13760,24.25
13761,19.5
13762,29.0
13763,27.75
13764,56.0
13765,47.0
13766,16.5
13767,51.25
13768,18.25
13769,20.25
13770,18.75
13771,13.25
13772,19.0
13773,19.0
13774,44.75
13775,17.25
13776,8.5
13777,24.0
13778,15.0
13779,36.75
13780,11.5
13781,22.25
13782,15.0
13783,34.5
13784,32.75
13785,20.0
13786,21.75
13787,42.0
13788,15.0
13789,26.75
13790,12.75
13791,26.5
13792,5.75
13793,6.5
13794,27.75
13795,36.5
13796,36.0
13797,36.0
13798,27.75
13799,41.25
13800,37.25
13801,0.0
13802,6.0
13803,9.75
13804,46.0
13805,39.5
13806,9.0
13807,11.75
13808,4.25
13809,51.25
13810,29.25
13811,5.5
13812,29.0
13813,14.75
13814,18.75
13815,43.25
13816,14.25
13817,22.75
13818,12.5
13819,10.5
13820,19.0
13821,27.75
13822,37.5
13823,22.5
13824,21.75
13825,18.0
13826,50.0
13827,17.25
13828,46.0
13829,24.0
13830,14.25
13831,20.5
13832,13.25
13833,20.0
13834,2.25
13835,28.5
13836,2.25
13837,23.25
13838,41.75
13839,64.0
13840,16.25
13841,5.75
13842,12.0
13843,12.25
13844,37.75
13845,10.0
13846,18.0
13847,32.75
13848,21.0
13849,3.5
13850,23.0
13851,51.0
13852,58.0
13853,18.25
13854,6.25
13855,33.25
13856,31.0
13857,35.0
13858,32.25
13859,39.25
13860,15.75
13861,39.5
13862,11.5
13863,17.75
13864,18.5
13865,26.5
13866,10.0
13867,14.25
13868,15.5
13869,31.0
13870,23.5
13871,32.0
13872,13.5
13873,7.5
13874,35.0
13875,27.75
13876,28.75
13877,15.25
13878,5.5
13879,22.0
13880,54.0
13881,39.75
13882,16.75
13883,18.25
13884,40.5
13885,35.5
13886,-0.5
13887,46.75
13888,43.0
13889,11.25
13890,19.5
13891,9.5
13892,30.0
13893,63.5
13894,21.0
13895,5.25
13896,33.5
13897,11.0
13898,15.25
13899,36.0
13900,7.5
13901,32.75
13902,24.75
13903,27.75
13904,9.75
13905,11.5
13906,54.5
13907,7.75
13908,21.0
13909,21.75
13910,39.75
13911,23.0
13912,7.25
13913,4.75
13914,22.0
13915,1.5
13916,6.0
13917,4.75
13918,28.0
13919,1.25
13920,15.25
13921,48.5
13922,16.75
13923,21.25
13924,19.5
13925,19.75
13926,15.75
13927,15.0
13928,43.0
13929,14.25
13930,9.75
13931,25.25
13932,24.75
13933,24.25
13934,28.0
13935,15.0
13936,4.25
13937,29.5
13938,22.5
13939,15.0
13940,21.75
13941,24.25
13942,29.75
13943,37.75
13944,44.5
13945,33.25
13946,16.5
13947,65.5
13948,23.5
13949,48.75
13950,2.5
13951,14.25
13952,50.5
13953,4.5
13954,24.0
13955,10.0
13956,28.75
13957,52.25
13958,27.75
13959,32.0
13960,27.0
13961,33.75
13962,40.0
13963,0.0
13964,50.0
13965,25.25
13966,33.5
13967,37.5
13968,34.5
13969,23.5
13970,26.0
13971,9.25
13972,23.25
13973,8.25
13974,13.25
13975,16.5
13976,7.25
13977,33.25
13978,29.5
13979,21.0
13980,31.0
13981,2.5
13982,25.75
13983,25.25
13984,33.75
13985,12.25
13986,1.25
13987,8.75
13988,31.0
13989,35.0
13990,27.5
13991,2.75
13992,5.25
13993,19.25
13994,12.0
13995,17.25
13996,0.0
13997,43.25
13998,26.25
13999,19.5
14000,16.0
14001,32.75
14002,51.25
14003,14.0
14004,12.25
14005,35.0
14006,12.25
14007,2.75
14008,20.75
14009,4.25
14010,14.75
14011,1.25
14012,13.5
14013,32.25
14014,33.0
14015,8.0
14016,8.75
14017,0.5
14018,7.75
14019,18.0
14020,25.25
14021,36.5
14022,16.75
14023,9.75
14024,23.25
14025,5.5
14026,16.5
14027,39.75
14028,15.5
14029,8.5
14030,23.0
14031,20.25
14032,14.0
14033,15.75
14034,17.75
14035,9.25
14036,7.25
14037,1.0
14038,25.5
14039,6.25
14040,18.0
14041,1.25
14042,44.75
14043,42.5
14044,24.25
14045,20.25
14046,44.5
14047,13.0
14048,40.0
14049,23.75
14050,41.75
14051,30.25
14052,41.0
14053,21.0
14054,4.75
14055,38.5
14056,20.25
14057,12.25
14058,28.75
14059,35.75
14060,54.0
14061,24.75
14062,9.25
14063,9.5
14064,27.0
14065,56.25
14066,26.5
14067,39.0
14068,15.5
14069,31.25
14070,28.75
14071,16.0
14072,23.75
14073,44.5
14074,65.25
14075,92.75
14076,3.25
14077,24.5
14078,0.0
14079,24.75
14080,-0.5
14081,11.75
14082,27.25
14083,27.5
14084,17.75
14085,16.5
14086,8.0
14087,32.25
14088,10.75
14089,18.5
14090,42.0
14091,6.25
14092,11.25
14093,26.0
14094,23.5
14095,52.0
14096,15.75
14097,26.5
14098,10.75
14099,25.0
14100,30.75
14101,47.5
14102,7.25
14103,37.75
14104,9.5
14105,16.75
14106,5.0
14107,33.75
14108,16.5
14109,10.75
14110,46.25
14111,19.0
14112,6.5
14113,19.5
14114,35.0
14115,0.0
14116,39.0
14117,22.75
14118,52.0
14119,5.0
14120,7.25
14121,0.0
14122,27.25
14123,32.5
14124,3.25
14125,7.75
14126,25.5
14127,21.75
14128,25.0
14129,4.75
14130,13.75
14131,4.0
14132,48.25
14133,30.25
14134,25.5
14135,65.25
14136,23.0
14137,29.5
14138,15.5
14139,0.0
14140,33.5
14141,13.0
14142,13.25
14143,39.25
14144,45.75
14145,4.0
14146,9.25
14147,38.5
14148,2.25
14149,8.0
14150,8.25
14151,0.0
14152,18.5
14153,7.5
14154,7.5
14155,42.75
14156,35.75
14157,-0.5
14158,11.0
14159,18.25
14160,7.5
14161,19.75
14162,52.5
14163,19.0
14164,10.75
14165,42.75
14166,3.0
14167,24.0
14168,19.0
14169,18.75
14170,78.0
14171,18.5
14172,11.5
14173,14.25
14174,15.25
14175,53.75
14176,25.25
14177,54.5
14178,14.75
14179,10.25
14180,26.5
14181,19.25
14182,14.25
14183,19.25
14184,37.25
14185,13.0
14186,25.75
14187,7.25
14188,20.25
14189,22.25
14190,39.5
14191,22.0
14192,16.75
14193,11.0
14194,5.0
14195,39.25
14196,24.0
14197,23.5
14198,26.25
14199,30.75
14200,18.0
14201,6.75
14202,6.0
14203,42.75
14204,26.25
14205,13.5
14206,43.75
14207,55.25
14208,2.75
14209,22.75
14210,27.0
14211,11.75
14212,3.25
14213,2.75
14214,0.75
14215,29.25
14216,15.75
14217,5.5
14218,17.5
14219,19.5
14220,21.25
14221,26.25
14222,52.0
14223,0.0
14224,24.5
14225,18.5
14226,8.5
14227,30.75
14228,29.0
14229,0.75
14230,30.75
14231,12.5
14232,6.75
14233,12.75
14234,19.5
14235,54.0
14236,18.0
14237,33.0
14238,43.0
14239,42.0
14240,27.0
14241,33.25
14242,26.5
14243,19.75
14244,36.25
14245,13.25
14246,33.75
14247,10.5
14248,13.25
14249,16.0
14250,15.0
14251,37.5
14252,10.25
14253,4.75
14254,22.75
14255,23.0
14256,14.5
14257,38.5
14258,27.5
14259,2.0
14260,25.0
14261,11.25
14262,30.5
14263,57.75
14264,8.5
14265,4.5
14266,36.25
14267,65.0
14268,44.0
14269,34.5
14270,42.75
14271,16.75
14272,32.75
14273,25.5
14274,21.25
14275,5.75
14276,13.0
14277,23.75
14278,31.75
14279,9.25
14280,21.25
14281,10.0
14282,7.25
14283,41.25
14284,25.5
14285,34.75
14286,30.75
14287,52.0
14288,17.0
14289,28.25
14290,18.25
14291,19.5
14292,23.75
14293,58.5
14294,17.25
14295,0.0
14296,22.0
14297,18.25
14298,19.5
14299,34.25
14300,19.0
14301,22.75
14302,33.75
14303,0.0
14304,32.0
14305,62.0
14306,23.5
14307,14.5
14308,18.25
14309,32.5
14310,45.75
14311,18.25
14312,28.0
14313,43.5
14314,25.5
14315,3.0
14316,1.5
14317,19.5
14318,13.5
14319,20.5
14320,5.75
14321,33.5
14322,25.75
14323,12.5
14324,14.75
14325,16.0
14326,30.5
14327,28.25
14328,3.75
14329,21.75
14330,25.25
14331,10.0
14332,23.75
14333,1.5
14334,18.5
14335,37.5
14336,34.25
14337,36.0
14338,49.75
14339,13.25
14340,47.75
14341,13.75
14342,23.0
14343,28.0
14344,36.0
14345,20.25
14346,26.25
14347,24.75
14348,21.75
14349,24.0
14350,0.75
14351,18.0
14352,29.25
14353,40.0
14354,10.0
14355,23.25
14356,12.75
14357,29.0
14358,10.5
14359,3.0
14360,16.75
14361,7.75
14362,30.75
14363,24.75
14364,8.5
14365,1.0
14366,6.25
14367,20.5
14368,12.25
14369,35.75
14370,16.75
14371,3.5
14372,39.0
14373,5.0
14374,23.5
14375,8.5
14376,16.0
14377,34.25
14378,5.25
14379,22.75
14380,15.25
14381,39.25
14382,32.25
14383,28.0
14384,13.5
14385,33.5
14386,7.5
14387,30.0
14388,13.5
14389,28.5
14390,10.0
14391,0.0
14392,25.75
14393,4.75
14394,33.5
14395,7.25
14396,33.75
14397,27.75
14398,32.0
14399,50.75
14400,16.25
14401,27.0
14402,22.75
14403,27.5
14404,18.25
14405,39.0
14406,14.25
14407,1.25
14408,18.5
14409,46.5
14410,13.0
14411,32.0
14412,12.25
14413,2.75
14414,21.5
14415,26.0
14416,40.5
14417,11.5
14418,15.25
14419,11.5
14420,9.25
14421,37.25
14422,9.5
14423,39.0
14424,33.0
14425,31.75
14426,19.75
14427,1.0
14428,33.0
14429,43.5
14430,24.5
14431,29.5
14432,20.25
14433,46.5
14434,12.0
14435,20.75
14436,31.0
14437,20.75
14438,23.25
14439,36.75
14440,13.75
14441,9.0
14442,8.5
14443,25.25
14444,19.75
14445,10.0
14446,11.0
14447,39.5
14448,24.0
14449,42.0
14450,0.0
14451,16.5
14452,18.75
14453,12.5
14454,32.75
14455,17.25
14456,49.0
14457,11.5
14458,24.75
14459,25.75
14460,36.75
14461,9.75
14462,22.0
14463,41.5
14464,21.25
14465,15.5
14466,56.75
14467,9.0
14468,0.0
14469,25.0
14470,17.5
14471,27.75
14472,33.75
14473,25.0
14474,23.5
14475,26.75
14476,31.75
14477,31.25
14478,15.0
14479,2.75
14480,33.5
14481,19.0
14482,10.25
14483,8.0
14484,27.0
14485,13.5
14486,13.5
14487,12.5
14488,14.5
14489,40.0
14490,0.0
14491,24.0
14492,22.5
14493,10.5
14494,16.5
14495,31.0
14496,16.75
14497,28.25
14498,63.25
14499,1.25
14500,10.0
14501,34.0
14502,17.25
14503,11.0
14504,0.0
14505,45.5
14506,43.75
14507,11.75
14508,19.25
14509,30.0
14510,22.75
14511,26.5
14512,24.75
14513,33.5
14514,12.25
14515,8.25
14516,17.75
14517,15.25
14518,29.5
14519,34.25
14520,68.5
14521,22.0
14522,53.25
14523,22.0
14524,3.75
14525,23.25
14526,16.0
14527,2.0
14528,3.25
14529,49.75
14530,87.0
14531,50.0
14532,8.5
14533,18.0
14534,24.0
14535,44.75
14536,16.0
14537,24.25
14538,29.75
14539,3.25
14540,12.75
14541,7.5
14542,11.5
14543,25.5
14544,9.0
14545,12.25
14546,19.5
14547,72.5
14548,16.5
14549,6.75
14550,8.75
14551,7.0
14552,25.0
14553,16.5
14554,18.25
14555,29.5
14556,16.25
14557,37.5
14558,23.25
14559,1.25
14560,32.5
14561,19.5
14562,29.75
14563,37.75
14564,18.0
14565,22.25
14566,49.5
14567,45.25
14568,23.75
14569,31.25
14570,42.0
14571,29.5
14572,9.5
14573,19.25
14574,0.0
14575,23.75
14576,64.0
14577,12.25
14578,30.0
14579,16.5
14580,15.25
14581,11.0
14582,40.0
14583,2.75
14584,0.0
14585,4.0
14586,22.25
14587,4.0
14588,1.25
14589,14.0
14590,1.0
14591,3.0
14592,25.25
14593,48.0
14594,21.5
14595,0.0
14596,25.25
14597,12.25
14598,1.25
14599,0.0
14600,26.25
14601,18.5
14602,17.0
14603,36.0
14604,0.0
14605,21.5
14606,28.75
14607,27.25
14608,16.75
14609,0.0
14610,42.0
14611,36.75
14612,43.75
14613,25.0
14614,24.0
14615,23.0
14616,6.25
14617,44.75
14618,36.5
14619,18.25
14620,5.75
14621,24.5
14622,8.0
14623,13.75
14624,2.0
14625,0.0
14626,27.5
14627,10.5
14628,27.0
14629,3.5
14630,47.75
14631,21.25
14632,37.0
14633,23.0
14634,3.5
14635,9.5
14636,32.5
14637,9.0
14638,15.5
14639,8.25
14640,29.75
14641,47.5
14642,25.5
14643,30.0
14644,17.0
14645,17.75
14646,29.0
14647,37.25
14648,57.5
14649,3.25
14650,3.0
14651,19.75
14652,53.5
14653,63.5
14654,20.25
14655,15.25
14656,15.75
14657,8.25
14658,17.5
14659,4.0
14660,29.75
14661,7.25
14662,14.25
14663,6.75
14664,19.75
14665,18.25
14666,19.25
14667,32.0
14668,34.75
14669,32.75
14670,2.75
14671,7.25
14672,42.0
14673,6.75
14674,12.5
14675,5.5
14676,16.75
14677,13.75
14678,10.25
14679,34.0
14680,41.5
14681,14.5
14682,7.25
14683,1.25
14684,5.5
14685,7.5
14686,43.5
14687,17.5
14688,42.25
14689,4.0
14690,9.0
14691,4.5
14692,38.5
14693,28.5
14694,21.25
14695,7.75
14696,53.0
14697,39.25
14698,13.25
14699,32.75
14700,34.5
14701,7.5
14702,18.25
14703,9.25
14704,29.25
14705,8.25
14706,29.75
14707,32.75
14708,0.0
14709,26.25
14710,25.25
14711,18.25
14712,16.75
14713,63.25
14714,49.75
14715,2.0
14716,18.5
14717,3.5
14718,25.75
14719,4.5
14720,36.0
14721,34.5
14722,2.0
14723,18.25
14724,17.5
14725,11.75
14726,10.0
14727,30.25
14728,9.0
14729,56.0
14730,10.0
14731,23.0
14732,5.25
14733,9.0
14734,12.0
14735,35.5
14736,25.25
14737,3.0
14738,21.25
14739,23.0
14740,3.0
14741,15.25
14742,9.25
14743,29.25
14744,12.25
14745,2.75
14746,17.75
14747,32.5
14748,13.0
14749,11.25
14750,9.0
14751,50.0
14752,18.25
14753,4.0
14754,24.25
14755,33.0
14756,4.25
14757,45.25
14758,14.75
14759,12.5
14760,3.25
14761,80.25
14762,15.0
14763,20.5
14764,16.75
14765,1.5
14766,31.25
14767,39.0
14768,9.75
14769,3.0
14770,10.75
14771,10.25
14772,14.75
14773,36.0
14774,41.25
14775,51.0
14776,29.25
14777,21.25
14778,11.75
14779,19.5
14780,6.25
14781,33.25
14782,10.25
14783,25.25
14784,35.25
14785,21.5
14786,10.75
14787,14.25
14788,13.0
14789,18.0
14790,13.75
14791,30.5
14792,41.75
14793,21.5
14794,21.0
14795,15.75
14796,23.5
14797,21.5
14798,26.0
14799,10.75
14800,20.5
14801,11.0
14802,6.75
14803,18.0
14804,28.25
14805,14.25
14806,34.25
14807,32.0
14808,10.75
14809,45.0
14810,16.5
14811,16.5
14812,27.5
14813,12.75
14814,30.75
14815,17.0
14816,19.5
14817,18.0
14818,7.0
14819,10.0
14820,21.5
14821,15.0
14822,20.25
14823,19.75
14824,16.0
14825,22.5
14826,33.0
14827,23.0
14828,20.5
14829,2.5
14830,12.25
14831,24.0
14832,44.25
14833,16.5
14834,26.5
14835,33.5
14836,67.0
14837,29.5
14838,31.75
14839,23.75
14840,19.5
14841,8.5
14842,27.25
14843,11.25
14844,49.25
14845,12.5
14846,34.75
14847,1.0
14848,40.25
14849,87.75
14850,17.0
14851,1.25
14852,8.75
14853,53.0
14854,75.25
14855,15.75
14856,14.5
14857,8.25
14858,42.0
14859,14.0
14860,30.75
14861,27.0
14862,6.75
14863,26.0
14864,16.25
14865,14.25
14866,11.75
14867,39.75
14868,8.75
14869,14.75
14870,26.75
14871,31.0
14872,32.75
14873,16.0
14874,22.5
14875,2.0
14876,32.5
14877,11.75
14878,15.5
14879,0.0
14880,24.5
14881,16.0
14882,25.5
14883,14.25
14884,19.25
14885,29.0
14886,14.75
14887,13.25
14888,28.25
14889,1.5
14890,18.5
14891,17.75
14892,24.25
14893,42.75
14894,24.75
14895,19.5
14896,39.25
14897,17.0
14898,19.25
14899,28.75
14900,55.75
14901,20.0
14902,34.75
14903,6.25
14904,28.75
14905,23.25
14906,42.75
14907,26.25
14908,21.75
14909,16.5
14910,37.25
14911,10.75
14912,28.0
14913,23.0
14914,26.5
14915,38.5
14916,18.0
14917,26.25
14918,0.0
14919,21.5
14920,28.5
14921,14.75
14922,1.25
14923,27.0
14924,16.25
14925,2.25
14926,9.5
14927,6.0
14928,12.75
14929,1.25
14930,24.75
14931,5.75
14932,24.5
14933,0.0
14934,19.75
14935,46.75
14936,14.25
14937,27.75
14938,21.75
14939,39.25
14940,16.25
14941,20.0
14942,4.5
14943,36.75
14944,15.25
14945,18.0
14946,12.0
14947,16.75
14948,47.25
14949,2.0
14950,3.5
14951,34.25
14952,14.0
14953,22.0
14954,35.5
14955,18.5
14956,16.75
14957,22.75
14958,19.25
14959,29.75
14960,72.25
14961,5.75
14962,46.75
14963,13.25
14964,39.75
14965,24.5
14966,44.5
14967,26.25
14968,0.0
14969,4.5
14970,15.25
14971,28.0
14972,10.5
14973,6.25
14974,24.5
14975,38.75
14976,24.25
14977,31.75
14978,22.75
14979,4.75
14980,9.25
14981,32.0
14982,32.25
14983,0.0
14984,30.25
14985,20.75
14986,38.25
14987,19.0
14988,32.25
14989,2.75
14990,9.75
14991,15.5
14992,29.5
14993,11.0
14994,5.0
14995,14.5
14996,15.25
14997,42.0
14998,47.25
14999,14.75
15000,30.75
15001,5.5
15002,10.25
15003,23.0
15004,23.75
15005,7.25
15006,60.0
15007,6.0
15008,25.0
15009,17.0
15010,12.25
15011,8.25
15012,6.25
15013,5.0
15014,18.5
15015,6.25
15016,5.25
15017,26.25
15018,23.5
15019,38.5
15020,31.5
15021,8.0
15022,20.75
15023,21.0
15024,34.0
15025,57.5
15026,10.5
15027,23.25
15028,41.75
15029,1.25
15030,37.75
15031,25.75
15032,51.5
15033,40.5
15034,21.0
15035,36.25
15036,7.75
15037,13.75
15038,5.0
15039,27.5
15040,7.75
15041,27.0
15042,40.0
15043,23.25
15044,23.0
15045,36.25
15046,17.5
15047,17.25
15048,8.75
15049,6.0
15050,36.5
15051,43.5
15052,6.25
15053,42.5
15054,16.25
15055,13.0
15056,20.75
15057,26.25
15058,9.25
15059,22.25
15060,31.25
15061,26.0
15062,41.25
15063,29.25
15064,9.75
15065,7.25
15066,-0.5
15067,17.0
15068,4.5
15069,2.5
15070,48.75
15071,18.25
15072,46.5
15073,33.25
15074,16.5
15075,26.25
15076,0.0
15077,0.0
15078,15.0
15079,11.5
15080,32.75
15081,14.75
15082,9.5
15083,35.0
15084,4.0
15085,36.0
15086,4.0
15087,9.75
15088,9.5
15089,20.0
15090,16.25
15091,22.25
15092,12.5
15093,22.5
15094,42.25
15095,5.25
15096,49.5
15097,25.0
15098,1.5
15099,2.5
15100,16.5
15101,32.0
15102,20.25
15103,63.25
15104,23.75
15105,8.0
15106,30.0
15107,31.25
15108,26.75
15109,11.25
15110,8.0
15111,32.5
15112,65.75
15113,19.75
15114,16.0
15115,11.5
15116,11.25
15117,3.0
15118,20.0
15119,10.0
15120,9.75
15121,0.0
15122,21.0
15123,15.25
15124,39.75
15125,19.75
15126,35.0
15127,9.5
15128,0.0
15129,8.75
15130,24.0
15131,1.25
15132,6.5
15133,14.5
15134,35.75
15135,2.0
15136,4.75
15137,55.5
15138,0.0
15139,0.0
15140,8.75
15141,4.5
15142,18.5
15143,66.5
15144,6.75
15145,20.0
15146,20.5
15147,31.75
15148,16.5
15149,10.75
15150,20.75
15151,34.5
15152,13.25
15153,33.5
15154,45.0
15155,21.75
15156,47.25
15157,27.25
15158,37.5
15159,3.5
15160,26.5
15161,42.0
15162,14.0
15163,13.25
15164,16.75
15165,30.5
15166,29.0
15167,14.5
15168,15.0
15169,15.25
15170,58.25
15171,53.75
15172,62.25
15173,17.5
15174,1.25
15175,4.5
15176,30.5
15177,31.25
15178,9.0
15179,24.0
15180,2.75
15181,24.5
15182,15.5
15183,13.5
15184,7.0
15185,30.0
15186,0.0
15187,3.0
15188,23.25
15189,33.75
15190,16.75
15191,9.25
15192,16.5
15193,21.25
15194,20.75
15195,0.0
15196,15.25
15197,6.25
15198,5.0
15199,1.0
15200,19.0
15201,15.25
15202,8.5
15203,21.75
15204,17.0
15205,19.5
15206,3.0
15207,30.25
15208,17.5
15209,18.5
15210,39.5
15211,10.0
15212,28.75
15213,13.0
15214,7.5
15215,37.75
15216,13.75
15217,18.0
15218,2.0
15219,27.0
15220,23.75
15221,23.75
15222,12.5
15223,22.25
15224,38.75
15225,23.0
15226,6.5
15227,68.0
15228,31.0
15229,30.0
15230,18.0
15231,0.0
15232,42.5
15233,15.0
15234,6.25
15235,28.5
15236,34.0
15237,12.0
15238,18.0
15239,2.5
15240,24.0
15241,23.75
15242,39.25
15243,14.25
15244,27.5
15245,23.0
15246,20.0
15247,11.75
15248,16.75
15249,19.5
15250,23.0
15251,50.75
15252,28.0
15253,24.75
15254,44.25
15255,9.25
15256,16.0
15257,32.0
15258,24.0
15259,17.75
15260,22.25
15261,7.0
15262,29.75
15263,58.75
15264,18.0
15265,8.5
15266,19.75
15267,10.5
15268,16.5
15269,50.0
15270,22.25
15271,57.25
15272,-0.5
15273,36.0
15274,29.75
15275,19.0
15276,13.25
15277,18.5
15278,16.25
15279,41.5
15280,43.5
15281,48.0
15282,40.25
15283,19.25
15284,42.0
15285,14.0
15286,43.25
15287,6.75
15288,31.5
15289,18.0
15290,15.25
15291,35.5
15292,30.5
15293,53.0
15294,17.25
15295,18.5
15296,4.75
15297,11.0
15298,0.0
15299,16.0
15300,23.75
15301,44.25
15302,11.0
15303,32.25
15304,5.0
15305,19.0
15306,18.25
15307,8.75
15308,28.0
15309,7.25
15310,0.0
15311,4.25
15312,18.75
15313,40.75
15314,9.5
15315,17.0
15316,18.0
15317,24.0
15318,18.0
15319,18.0
15320,72.0
15321,15.5
15322,9.0
15323,6.0
15324,60.5
15325,3.25
15326,28.0
15327,15.75
15328,16.25
15329,42.0
15330,4.5
15331,6.0
15332,79.0
15333,34.5
15334,1.25
15335,12.5
15336,5.75
15337,6.0
15338,41.75
